order_id,customer_id,order_date,status,region_code
471,442.0,2025-08-21 00:37:37,RETURNED,SOUTH
472,221.0,2024-10-10 16:14:52,SHIPPED,SOUTH
473,163.0,2025-08-18 20:49:36,PLACED,SOUTH
474,163.0,2024-07-16 17:52:13,PLACED,EAST
475,451.0,2025-04-28 10:49:38,DELIVERED,WEST
476,382.0,2025-12-01 13:23:15,DELIVERED,SOUTH
477,399.0,2024-12-17 17:02:44,PLACED,EAST
478,311.0,2025-12-27 08:39:53,SHIPPED,SOUTH
479,,2026-03-27 20:45:46,CANCELLED,SOUTH
480,258.0,2025-03-13 12:35:54,DELIVERED,SOUTH
481,437.0,2025-05-24 17:11:17,SHIPPED,SOUTH
482,,2025-04-18 12:57:43,PLACED,EAST
483,487.0,2024-10-01 22:37:07,SHIPPED,SOUTH
484,34.0,2024-11-08 09:02:43,CANCELLED,WEST
485,353.0,2025-06-07 02:18:49,SHIPPED,WEST
486,208.0,2025-11-29 06:01:09,CANCELLED,EAST
487,202.0,2025-10-08 19:51:17,RETURNED,NORTH
488,267.0,2025-01-24 03:49:13,PLACED,SOUTH
489,266.0,2025-01-30 02:48:09,PLACED,WEST
490,265.0,2026-05-06 05:41:19,SHIPPED,EAST
491,226.0,2025-08-31 13:28:59,DELIVERED,WEST
492,86.0,2025-06-05 03:31:23,PLACED,SOUTH
493,238.0,2025-09-22 17:58:47,RETURNED,NORTH
494,93.0,2025-04-21 03:51:48,RETURNED,SOUTH
495,202.0,2025-10-29 10:02:46,SHIPPED,WEST
496,303.0,2025-02-10 04:35:03,CANCELLED,NORTH
497,129.0,2025-12-21 19:10:24,SHIPPED,NORTH
498,47.0,2025-05-15 20:50:45,DELIVERED,NORTH
499,269.0,2026-02-17 13:27:35,RETURNED,SOUTH
500,194.0,16-12-2024,SHIPPED,EAST
501,290.0,2025-05-28 02:53:41,SHIPPED,SOUTH
502,92.0,2025-09-12 23:44:44,DELIVERED,EAST
503,374.0,2026-03-11 22:38:19,SHIPPED,NORTH
504,461.0,2025-09-17 05:29:06,RETURNED,EAST
505,7.0,2025-07-20 21:36:52,RETURNED,NORTH
506,312.0,2024-11-26 23:20:18,RETURNED,WEST
507,233.0,2025-04-24 17:02:00,RETURNED,NORTH
508,126.0,2025-09-18 10:01:40,RETURNED,SOUTH
509,26.0,2025-09-15 04:03:39,DELIVERED,NORTH
510,75.0,2025-07-21 21:42:23,RETURNED,EAST
511,170.0,24-01-2025,CANCELLED,SOUTH
512,83.0,2025-03-06 08:11:29,RETURNED,SOUTH
513,495.0,2025-10-02 19:57:41,PLACED,NORTH
514,394.0,2025-04-04 15:01:49,CANCELLED,NORTH
515,389.0,2026-03-04 11:47:41,DELIVERED,WEST
516,69.0,2026-01-10 03:08:10,DELIVERED,WEST
517,269.0,2025-05-16 09:26:24,PLACED,NORTH
518,293.0,2026-02-02 15:44:32,PLACED,WEST
519,371.0,2024-10-26 09:32:50,DELIVERED,WEST
520,312.0,2026-05-06 06:05:55,RETURNED,EAST
521,475.0,2026-05-13 02:43:54,RETURNED,WEST
522,253.0,2025-12-05 05:41:12,SHIPPED,EAST
523,,11-10-2024,PLACED,SOUTH
524,410.0,2026-02-12 00:01:50,PLACED,EAST
525,180.0,2025-01-05 15:00:40,PLACED,SOUTH
526,354.0,2025-06-23 00:53:43,DELIVERED,EAST
527,260.0,2026-03-11 09:58:41,PLACED,EAST
528,175.0,2026-01-05 07:52:25,PLACED,SOUTH
529,100.0,2024-11-13 19:50:35,CANCELLED,WEST
530,,2024-09-27 01:05:33,SHIPPED,WEST
531,457.0,2024-12-24 17:33:11,CANCELLED,WEST
532,476.0,2025-08-09 23:58:26,DELIVERED,EAST
533,285.0,2025-05-18 06:45:36,DELIVERED,EAST
534,34.0,2026-03-13 17:22:40,PLACED,EAST
535,193.0,2025-03-31 00:42:08,RETURNED,WEST
536,96.0,2026-03-25 04:45:33,DELIVERED,EAST
537,,2025-09-11 19:14:53,CANCELLED,SOUTH
538,191.0,2025-10-31 02:01:33,SHIPPED,EAST
539,90.0,2026-01-03 13:51:19,SHIPPED,NORTH
540,228.0,2025-12-24 20:58:11,RETURNED,SOUTH
541,98.0,2026-01-11 03:16:58,RETURNED,EAST
542,398.0,2024-08-20 14:05:53,PLACED,SOUTH
543,106.0,2024-11-13 00:08:14,RETURNED,NORTH
544,3.0,09-05-2025,RETURNED,NORTH
545,171.0,17-11-2025,RETURNED,EAST
546,12.0,2024-07-15 06:23:17,SHIPPED,EAST
547,103.0,2026-03-27 22:17:43,DELIVERED,WEST
548,344.0,2024-09-19 21:46:40,DELIVERED,NORTH
549,8.0,2026-04-11 14:21:28,PLACED,SOUTH
550,278.0,2024-11-01 00:52:55,SHIPPED,EAST
551,294.0,2025-07-12 12:18:16,RETURNED,EAST
552,277.0,2026-06-30 07:04:41,CANCELLED,NORTH
553,55.0,2025-10-20 09:08:58,CANCELLED,SOUTH
554,361.0,2025-06-14 07:47:14,CANCELLED,EAST
555,160.0,2024-09-17 14:49:30,RETURNED,NORTH
556,499.0,2024-08-29 22:18:35,RETURNED,SOUTH
557,48.0,2025-01-31 12:09:14,CANCELLED,NORTH
558,234.0,2024-12-30 09:51:38,CANCELLED,WEST
559,119.0,2025-04-25 04:37:53,RETURNED,EAST
560,468.0,2024-09-11 07:48:44,DELIVERED,EAST
561,233.0,2025-10-27 04:53:04,PLACED,EAST
562,246.0,2024-08-09 11:34:26,DELIVERED,SOUTH
563,261.0,2026-01-24 21:19:26,PLACED,EAST
564,285.0,2025-05-05 16:07:10,RETURNED,WEST
565,206.0,2026-07-04 00:59:21,SHIPPED,SOUTH
566,499.0,2025-05-18 08:19:30,SHIPPED,WEST
567,402.0,2025-10-31 00:54:42,DELIVERED,SOUTH
568,89.0,2025-12-02 19:45:23,RETURNED,WEST
569,59.0,2025-08-19 20:00:39,RETURNED,NORTH
570,421.0,2025-02-18 15:56:13,CANCELLED,NORTH
571,307.0,2026-01-14 21:03:27,CANCELLED,EAST
572,254.0,2025-10-18 05:27:34,SHIPPED,SOUTH
573,455.0,2024-08-24 18:57:07,PLACED,SOUTH
574,339.0,2026-03-04 00:52:13,CANCELLED,WEST
575,101.0,2026-04-09 05:56:07,DELIVERED,EAST
576,471.0,2024-11-24 07:03:15,DELIVERED,NORTH
577,,2025-11-20 11:39:31,CANCELLED,SOUTH
578,437.0,2025-07-30 03:27:29,RETURNED,NORTH
579,1.0,2025-06-17 02:47:44,DELIVERED,NORTH
580,441.0,19-07-2024,CANCELLED,WEST
581,321.0,2024-12-14 19:51:32,CANCELLED,WEST
582,280.0,2026-05-02 19:29:36,SHIPPED,SOUTH
583,285.0,2025-12-03 08:58:22,CANCELLED,SOUTH
584,148.0,2026-07-04 02:21:32,SHIPPED,NORTH
585,37.0,2026-03-27 13:43:49,CANCELLED,WEST
586,500.0,2025-08-17 14:50:27,CANCELLED,WEST
587,458.0,2025-02-18 07:18:41,CANCELLED,SOUTH
588,233.0,2024-12-09 10:06:05,CANCELLED,WEST
589,182.0,2024-08-06 06:17:14,PLACED,WEST
590,434.0,2026-03-12 01:49:36,DELIVERED,WEST
591,475.0,2025-10-19 19:31:53,PLACED,WEST
592,361.0,2025-08-11 17:03:55,PLACED,SOUTH
593,374.0,2025-08-15 19:13:35,DELIVERED,WEST
594,265.0,2026-01-04 15:48:37,PLACED,SOUTH
595,242.0,2025-01-07 02:25:24,PLACED,EAST
596,314.0,2025-10-31 23:44:10,PLACED,WEST
597,233.0,2024-11-19 19:09:13,DELIVERED,WEST
598,181.0,2025-12-16 16:29:19,DELIVERED,SOUTH
599,19.0,2024-08-08 03:59:30,DELIVERED,EAST
600,32.0,2025-04-16 13:48:11,RETURNED,NORTH
601,337.0,2025-01-12 23:49:49,RETURNED,NORTH
602,147.0,2025-12-01 22:12:18,PLACED,EAST
603,130.0,2024-07-11 09:07:07,DELIVERED,NORTH
604,380.0,2024-11-10 10:44:48,RETURNED,SOUTH
605,338.0,2024-09-16 14:37:51,DELIVERED,SOUTH
606,249.0,2025-02-10 11:35:58,PLACED,EAST
607,44.0,2026-03-08 17:55:10,SHIPPED,WEST
608,386.0,2025-05-17 09:44:50,SHIPPED,WEST
609,372.0,2025-04-11 10:32:25,DELIVERED,NORTH
610,329.0,2025-12-13 07:10:08,PLACED,SOUTH
611,238.0,2025-05-14 01:45:54,RETURNED,SOUTH
612,195.0,2025-05-22 01:55:02,DELIVERED,SOUTH
613,272.0,09-10-2025,CANCELLED,WEST
614,348.0,2024-12-13 17:49:11,PLACED,NORTH
615,470.0,2025-08-17 07:11:13,CANCELLED,EAST
616,172.0,2024-07-23 02:12:58,DELIVERED,WEST
617,237.0,2026-02-03 13:03:04,RETURNED,SOUTH
618,267.0,2026-01-08 16:13:37,SHIPPED,EAST
619,,02-09-2024,PLACED,NORTH
620,211.0,2026-06-25 02:28:21,CANCELLED,EAST
621,113.0,2024-09-19 04:34:37,PLACED,NORTH
622,318.0,2025-09-11 00:54:47,SHIPPED,NORTH
623,363.0,2025-02-17 03:06:43,RETURNED,SOUTH
624,193.0,2026-01-26 03:58:12,RETURNED,SOUTH
625,459.0,2026-04-16 15:42:02,DELIVERED,WEST
626,339.0,2025-09-18 10:24:05,DELIVERED,WEST
627,355.0,2026-06-21 20:46:01,DELIVERED,EAST
628,83.0,2025-10-06 22:24:41,PLACED,WEST
629,199.0,2025-04-07 12:43:45,DELIVERED,SOUTH
630,226.0,2025-04-07 01:10:07,SHIPPED,WEST
631,92.0,2026-04-05 14:03:46,RETURNED,WEST
632,112.0,2025-02-10 22:14:36,CANCELLED,EAST
633,,2025-01-02 22:13:03,DELIVERED,WEST
634,10.0,2025-10-25 03:11:48,PLACED,NORTH
635,341.0,2024-12-09 05:58:33,DELIVERED,WEST
636,,2025-06-29 09:05:09,CANCELLED,WEST
637,224.0,2026-07-03 06:53:08,PLACED,SOUTH
638,2.0,2025-05-20 22:03:28,CANCELLED,NORTH
639,291.0,2025-09-30 16:48:06,DELIVERED,EAST
640,206.0,2024-07-14 18:28:22,PLACED,EAST
641,274.0,2025-01-29 23:09:37,CANCELLED,EAST
642,332.0,2024-11-24 02:38:54,CANCELLED,SOUTH
643,154.0,2025-05-23 09:18:11,DELIVERED,WEST
644,44.0,2025-08-08 08:43:32,SHIPPED,SOUTH
645,19.0,2024-10-01 20:24:51,RETURNED,SOUTH
646,251.0,2025-09-18 01:23:41,DELIVERED,WEST
647,274.0,2024-09-05 09:08:09,PLACED,NORTH
648,174.0,2025-08-05 23:31:00,PLACED,WEST
649,61.0,2025-02-24 17:00:54,RETURNED,WEST
650,482.0,2025-04-01 05:11:13,SHIPPED,SOUTH
651,474.0,2024-10-10 00:58:09,CANCELLED,NORTH
652,242.0,2026-03-26 19:41:30,SHIPPED,SOUTH
653,8.0,13-08-2025,DELIVERED,NORTH
654,234.0,2025-01-27 07:30:59,PLACED,NORTH
655,59.0,2026-05-22 15:41:40,SHIPPED,NORTH
656,412.0,2025-09-01 23:00:34,CANCELLED,EAST
657,62.0,2026-04-03 17:55:43,SHIPPED,EAST
658,429.0,2026-03-19 09:36:40,PLACED,SOUTH
659,172.0,2025-09-30 16:33:44,CANCELLED,SOUTH
660,357.0,2025-01-21 10:44:20,SHIPPED,NORTH
661,69.0,2026-01-01 08:26:16,RETURNED,WEST
662,399.0,2025-06-20 01:34:09,PLACED,NORTH
663,4.0,2025-04-30 01:02:58,RETURNED,EAST
664,214.0,2025-09-21 13:59:14,CANCELLED,SOUTH
665,106.0,2025-07-21 19:16:41,CANCELLED,WEST
666,123.0,2026-03-01 04:59:32,PLACED,SOUTH
667,368.0,2025-01-16 02:42:20,DELIVERED,EAST
668,,2026-02-19 12:05:20,PLACED,NORTH
669,317.0,2025-03-31 23:29:56,RETURNED,SOUTH
670,238.0,2026-03-05 13:58:23,DELIVERED,NORTH
671,100.0,2025-07-02 13:19:05,CANCELLED,WEST
672,91.0,2025-12-22 13:36:33,PLACED,EAST
673,146.0,2025-07-04 00:12:54,RETURNED,WEST
674,23.0,2026-06-07 12:10:44,RETURNED,SOUTH
675,81.0,2025-10-09 23:00:09,PLACED,NORTH
676,459.0,2026-05-11 17:02:32,RETURNED,EAST
677,215.0,2024-08-01 09:37:03,DELIVERED,SOUTH
678,399.0,2025-07-20 12:20:19,SHIPPED,WEST
679,446.0,2024-10-09 11:09:42,PLACED,WEST
680,300.0,2025-01-27 09:52:20,SHIPPED,SOUTH
681,476.0,2024-09-01 15:03:58,DELIVERED,SOUTH
682,235.0,2025-05-04 09:18:35,DELIVERED,SOUTH
683,172.0,2025-11-15 08:04:32,PLACED,EAST
684,70.0,2026-03-15 17:22:38,CANCELLED,SOUTH
685,390.0,2024-12-29 07:59:16,RETURNED,SOUTH
686,405.0,2025-12-18 22:20:09,SHIPPED,SOUTH
687,45.0,2026-01-06 18:38:00,SHIPPED,WEST
688,429.0,05-01-2025,CANCELLED,SOUTH
689,127.0,2026-03-24 15:51:11,RETURNED,SOUTH
690,468.0,13-03-2025,PLACED,NORTH
691,241.0,2025-05-27 11:56:27,CANCELLED,WEST
692,246.0,2025-04-11 09:57:18,PLACED,WEST
693,254.0,2025-08-16 08:06:00,PLACED,WEST
694,487.0,2025-08-31 05:02:20,SHIPPED,NORTH
695,9.0,2024-07-18 17:01:01,CANCELLED,NORTH
696,500.0,2026-01-06 11:58:05,CANCELLED,SOUTH
697,405.0,2026-04-18 12:40:05,PLACED,NORTH
698,198.0,2025-01-31 16:57:27,PLACED,EAST
699,219.0,2025-01-19 23:37:15,RETURNED,SOUTH
700,404.0,2025-02-19 07:13:46,DELIVERED,NORTH
